Date,CDS,US10Y,DXY,RESERVES,ln_DXY,ln_RES,BRUNSON,AGBAL
2019-03-15,311.095,2.59,96.595,94439.0,4.570526980044518,11.4557094024098,0,0
2019-03-22,371.19,2.44,96.651,92381.0,4.5711065522122984,11.433676608779873,0,0
2019-03-29,435.24,2.41,97.284,96241.0,4.57763453579357,11.47461074128452,0,0
2019-04-05,381.205,2.5,97.395,97305.0,4.57877487462856,11.485605654315265,0,0
2019-04-12,440.965,2.56,96.972,97809.0,4.574422277039311,11.490771876328788,0,0
2019-04-19,428.39,2.57,97.378,95945.0,4.578600312445473,11.471530389603842,0,0
2019-04-26,454.15,2.51,98.006,93715.0,4.585028701286225,11.448013540793085,0,0
2019-05-03,437.315,2.54,97.52,93050.0,4.5800574851730165,11.440892262070397,0,0
2019-05-10,485.18,2.47,97.33,93656.0,4.578107266438402,11.447383774159508,0,0
2019-05-17,483.28,2.39,97.995,92474.0,4.584916456960824,11.434682802908744,0,0
2019-05-24,514.6700000000001,2.32,97.613,93547.0,4.581010681270462,11.44621926277542,0,0
2019-05-31,483.715,2.14,97.75,95554.0,4.582413198865475,11.467446811691199,0,0
2019-06-07,466.655,2.09,96.544,96379.0,4.56999886297665,11.4760436145439,0,0
2019-06-14,471.0549999999999,2.09,97.572,97407.0,4.580590567013701,11.486653355631367,0,0
2019-06-21,435.97,2.07,96.22,97010.0,4.5666372362713075,11.48256934495533,0,0
2019-06-28,394.875,2.0,96.13,96397.0,4.565701442077724,11.47623035978244,0,0
2019-07-05,368.325,2.04,97.286,97246.0,4.577655093947449,11.484999129529387,0,0
2019-07-12,396.99,2.12,96.81,98876.0,4.57275029473198,11.501621818798837,0,0
2019-07-19,372.035,2.05,97.151,98320.0,4.576266469131255,11.495982744239916,0,0
2019-07-26,349.225,2.08,98.01,98386.0,4.585069514281089,11.49665379649533,0,0
2019-08-02,364.59,1.86,98.074,98568.0,4.585722295765275,11.498501944304504,0,0
2019-08-09,375.875,1.74,97.491,104108.0,4.579760066050876,11.553184100833791,0,0
2019-08-16,409.595,1.55,98.142,102688.0,4.586415409504443,11.539450543909583,0,0
2019-08-23,408.905,1.52,97.64,101533.0,4.581287245524759,11.52813914777561,0,0
2019-08-30,421.44,1.5,98.916,101504.0,4.594271005119091,11.527853485554465,0,0
2019-09-06,375.39,1.55,98.394,101851.0,4.588979826589363,11.531266239967087,0,0
2019-09-13,374.45,1.9,98.257,100874.0,4.587586495030775,11.521627492264129,0,0
2019-09-20,371.695,1.74,98.513,103039.0,4.590188519164921,11.542862836322143,0,0
2019-09-27,356.245,1.69,99.109,101706.0,4.596220254568502,11.529841577346541,0,0
2019-10-04,355.94,1.52,98.808,105830.0,4.593178573135713,11.56958931208777,0,0
2019-10-11,385.9,1.76,98.301,104203.0,4.588034200041356,11.554096198673905,0,0
2019-10-18,373.81,1.76,97.282,104493.0,4.577613977217045,11.556875362497431,0,0
2019-10-25,342.03,1.8,97.831,104985.0,4.583241500230445,11.56157276179175,0,0
2019-11-01,330.49,1.73,97.239,105276.0,4.577171865561231,11.564340751916385,0,0
2019-11-08,311.8200000000001,1.94,98.353,102034.0,4.588563047674376,11.533061370056528,0,0
2019-11-15,304.995,1.84,97.999,103444.0,4.584957274536877,11.546785682458331,0,0
2019-11-22,301.87,1.77,98.27,105388.0,4.587718792374336,11.565404056615359,0,0
2019-11-29,314.785,1.78,98.273,104748.0,4.587749320045128,11.55931274452335,0,0
2019-12-06,305.89,1.84,97.7,105867.0,4.581901559048737,11.56993886829666,0,0
2019-12-13,291.955,1.82,97.172,103879.0,4.576482604123837,11.550982039238244,0,0
2019-12-20,280.62,1.92,97.69,104699.0,4.581799199664851,11.55884484571464,0,0
2019-12-27,278.9,1.88,96.919,106319.0,4.57387557810723,11.574199287774798,0,0
2020-01-03,274.3,1.8,96.838,105421.0,4.573039479233707,11.565717136230267,0,0
2020-01-10,269.045,1.83,97.356,106214.0,4.578374363200928,11.57321120584359,0,0
2020-01-17,244.71,1.84,97.606,106455.0,4.580938966939347,11.575477639627193,0,0
2020-01-24,237.635,1.7,97.853,104351.0,4.5834663525443045,11.555515495593113,0,0
2020-01-31,239.77,1.51,97.39,102375.0,4.578723535973108,11.53639782115537,0,0
2020-02-07,254.81,1.59,98.684,102759.0,4.591922825902461,11.540141719763469,0,0
2020-02-14,264.22,1.59,99.124,104056.0,4.596371591631741,11.552684494743577,0,0
2020-02-21,284.57,1.46,99.262,102670.0,4.597762819059669,11.53927524029301,0,0
2020-02-28,348.035,1.13,98.132,107823.0,4.586313511137786,11.588246272769938,0,0
2020-03-06,356.615,0.74,95.951,106834.0,4.563837644494241,11.579031506904892,0,0
2020-03-13,478.0,0.94,98.749,104164.0,4.592581277147678,11.553721859162797,0,0
2020-03-20,546.165,0.92,102.817,93447.0,4.632950708998817,11.445149709639674,0,0
2020-03-27,450.855,0.72,98.365,95406.0,4.5886850497282285,11.465896748540452,0,0
2020-04-03,617.77,0.62,100.576,89553.0,4.610913660615157,11.402585907765237,0,0
2020-04-10,468.18500000000006,0.73,99.482,88918.0,4.599976723276737,11.395469875697426,0,0
2020-04-17,613.8499999999999,0.65,99.782,87909.0,4.602987806329025,11.384057467510363,0,0
2020-04-24,597.07,0.6,100.38,86446.0,4.608962984226787,11.367275220521016,0,0
2020-05-01,587.9749999999999,0.64,99.079,86242.0,4.5959175117159665,11.364912576968534,0,0
2020-05-08,643.24,0.69,99.734,85831.0,4.60250664190185,11.360135525582294,0,0
2020-05-15,618.195,0.64,100.402,84428.0,4.609182127377947,11.343654379120508,0,0
2020-05-22,544.7049999999999,0.66,99.863,92406.0,4.603799246680092,11.43394719058652,0,0
2020-05-29,545.61,0.65,98.344,91025.0,4.58847153636504,11.418889473043635,0,0
2020-06-05,481.51,0.91,96.937,92219.0,4.574061282960851,11.431921462067118,0,0
2020-06-12,475.77,0.71,97.319,93061.0,4.57799424248234,11.44101047109633,0,0
2020-06-19,469.43,0.7,97.623,91592.0,4.5811131213943,11.425099210603648,0,0
2020-06-26,487.0,0.64,97.433,90237.0,4.579164962300577,11.410194821498418,0,0
2020-07-03,463.05,0.68,97.172,90503.0,4.576482604123837,11.413138278309866,0,0
2020-07-10,478.775,0.65,96.652,90035.0,4.571116898663208,11.407953762603606,0,0
2020-07-17,517.5150000000001,0.64,95.942,89459.0,4.563743842218945,11.401535698744171,0,0
2020-07-24,486.035,0.59,94.435,93029.0,4.547911767147809,11.44066655148415,0,0
2020-07-31,553.68,0.55,93.349,90244.0,4.536345157557563,11.410272391990642,0,0
2020-08-07,584.5550000000001,0.57,93.435,91823.0,4.537266007374218,11.427618089889819,0,0
2020-08-14,546.725,0.71,93.096,88194.0,4.533631218805776,11.387294212470042,0,0
2020-08-21,551.385,0.64,93.247,88711.0,4.535251886424639,11.393139174137378,0,0
2020-08-28,525.945,0.74,92.371,84634.0,4.5258130765716835,11.34609135611061,0,0
2020-09-04,514.54,0.72,92.719,87546.0,4.529573413813716,11.379919648492077,0,0
2020-09-11,509.72,0.67,93.333,88187.0,4.536173743066191,11.387214838841322,0,0
2020-09-18,514.255,0.7,92.926,86318.0,4.531803477492106,11.365793430062114,0,0
2020-09-25,549.06,0.66,94.642,83517.0,4.550101352160279,11.332805482931114,0,0
2020-10-02,514.915,0.7,93.844,83637.0,4.541633829182719,11.334241284893558,0,0
2020-10-09,514.655,0.79,93.057,83594.0,4.533212208630591,11.33372702616225,0,0
2020-10-16,523.325,0.76,93.682,85487.0,4.539906068335694,11.356119596580942,0,0
2020-10-23,508.315,0.85,92.768,88350.0,4.530101752739245,11.389061477747843,0,0
2020-10-30,549.3050000000001,0.88,94.038,84406.0,4.543698955899986,11.343393768104665,0,0
2020-11-06,518.885,0.83,92.229,85239.0,4.524274614729778,11.35321435456232,0,0
2020-11-13,399.08,0.89,92.755,82350.0,4.5299616083903365,11.318733735605786,0,0
2020-11-20,370.925,0.83,92.392,85085.0,4.526040394812786,11.351406035805537,0,0
2020-11-27,381.02,0.84,91.79,84196.0,4.519503359231,11.340902693163732,0,0
2020-12-04,354.325,0.97,90.701,86648.0,4.507568382418636,11.369609213515574,0,0
2020-12-11,369.35,0.9,90.976,88176.0,4.5105957354685895,11.387090096123016,0,0
2020-12-18,326.15,0.95,90.016,91806.0,4.499987432307447,11.427432933949868,0,0
2020-12-25,319.805,0.94,90.223,94628.0,4.502284383477956,11.457708694332299,0,0
2021-01-01,305.98,0.93,89.937,93206.0,4.499109425215871,11.442567376283932,0,0
2021-01-08,307.25,1.13,90.098,92562.0,4.500897966809654,11.435633969239994,0,0
2021-01-15,321.155,1.11,90.772,90081.0,4.508350868007376,11.408464544555239,0,0
2021-01-22,324.68,1.1,90.238,93328.0,4.502450624383576,11.443875448993419,0,0
2021-01-29,310.375,1.11,90.584,95535.0,4.506277597011739,11.467247951473576,0,0
2021-02-05,288.54,1.19,91.042,95519.0,4.511320938502274,11.467080459559904,0,0
2021-02-12,288.135,1.2,90.48,95616.0,4.505128831807865,11.468095449052434,0,0
2021-02-19,285.04,1.34,90.364,94048.0,4.503845957994976,11.451560569218644,0,0
2021-02-26,306.38,1.44,90.879,95213.0,4.509528951391175,11.463871766078572,0,0
2021-03-05,323.575,1.56,91.977,91663.0,4.521538545793831,11.425874087180578,0,0
2021-03-12,315.045,1.64,91.679,91611.0,4.518293345402579,11.42530663078856,0,0
2021-03-19,303.17,1.74,91.919,93161.0,4.520907754456084,11.44208445816136,0,0
2021-03-26,451.335,1.67,92.766,90638.0,4.530080193348512,11.414628830145118,0,1
2021-04-02,445.56,1.72,93.022,87446.0,4.53283602431734,11.378776738977525,0,1
2021-04-09,438.32,1.67,92.163,89320.0,4.523558748501107,11.399980705954095,0,1
2021-04-16,404.03,1.59,91.556,89540.0,4.516950806930402,11.402440731794956,0,0
2021-04-23,418.255,1.58,90.859,88676.0,4.509308854327482,11.392744556713843,0,0
2021-04-30,414.3049999999999,1.65,91.28,87850.0,4.51393170555382,11.383386093615243,0,0
2021-05-07,397.875,1.6,90.233,90326.0,4.502395213818984,11.41118062708658,0,0
2021-05-14,403.415,1.63,90.321,91974.0,4.503369991525022,11.429261207394163,0,0
2021-05-21,396.815,1.63,90.017,92447.0,4.499998541381894,11.4343907863158,0,0
2021-05-28,401.92,1.58,90.031,92604.0,4.50015405546734,11.436087616245603,0,0
2021-06-04,400.87,1.56,90.136,93686.0,4.5013196408618645,11.447704044042998,0,0
2021-06-11,368.35,1.47,90.555,94866.0,4.5059574009164995,11.4602206485382,0,0
2021-06-18,383.365,1.45,92.225,97322.0,4.524231243482739,11.485780347446672,0,0
2021-06-25,375.685,1.54,91.851,100158.0,4.5201676989181445,11.514504218083443,0,0
2021-07-02,380.37,1.44,92.226,100213.0,4.52424208647085,11.51505319973629,0,0
2021-07-09,385.055,1.37,92.13,104068.0,4.52320062312084,11.55279981061309,0,0
2021-07-16,375.495,1.31,92.687,104886.0,4.5292282254129335,11.560629325039239,0,0
2021-07-23,376.525,1.3,92.912,104439.0,4.531652808629694,11.556358447891698,0,0
2021-07-30,375.58,1.24,92.174,105720.0,4.52367809513269,11.568549368718225,0,0
2021-08-06,380.915,1.31,92.8,109009.0,4.530446639792155,11.599185726610004,0,0
2021-08-13,380.335,1.29,92.518,107098.0,4.527403220181902,11.581499582125154,0,0
2021-08-20,381.985,1.26,93.496,108555.0,4.537918654630856,11.595012235968337,0,0
2021-08-27,363.54,1.31,92.686,118264.0,4.529217436355196,11.680674692580926,0,0
2021-09-03,360.075,1.33,92.035,119197.0,4.522168939484685,11.688532865511437,0,0
2021-09-10,358.915,1.35,92.582,120141.0,4.528094738307784,11.696421331991951,0,0
2021-09-17,374.64,1.37,93.195,120786.0,4.5346940721837665,11.701775663726883,0,0
2021-09-24,410.6,1.47,93.327,122043.0,4.5361094550558825,11.712128720632698,0,0
2021-10-01,428.16,1.48,94.035,121721.0,4.543667053394041,11.709486819553893,0,0
2021-10-08,424.38,1.61,94.067,123462.0,4.544007294330434,11.723688695395486,0,0
2021-10-15,441.69,1.59,93.937,125727.0,4.54262434481107,11.741868168648775,0,0
2021-10-22,449.96,1.66,93.642,125141.0,4.5394790007884716,11.73719638057045,0,0
2021-10-29,440.265,1.55,94.123,123783.0,4.544602437554335,11.726285311548368,0,0
2021-11-05,397.225,1.45,94.32,125443.0,4.546693256229116,11.739606751114582,0,0
2021-11-12,400.73,1.58,95.128,127690.0,4.555223353135277,11.757360730418727,0,0
2021-11-19,441.845,1.54,96.031,128403.0,4.564671056008137,11.762929034451034,0,0
2021-11-26,457.86,1.48,96.089,126145.0,4.5652748453248355,11.745187317928966,0,0
2021-12-03,533.0,1.35,96.117,124025.0,4.565566199394928,11.72823843716925,0,0
2021-12-10,492.575,1.48,96.097,122890.0,4.565358098007181,11.719044925278643,0,0
2021-12-17,549.29,1.41,96.565,116873.0,4.570216356724563,11.668843154145106,0,0
2021-12-24,554.005,1.5,96.019,110925.0,4.564546088551583,11.61660957624711,0,0
2021-12-31,562.975,1.52,95.67,111051.0,4.560904769690076,11.617744834234752,0,0
2022-01-07,571.815,1.76,95.719,109443.0,4.5614168158481165,11.603159144761369,0,0
2022-01-14,548.51,1.78,95.165,109548.0,4.555612227139747,11.604118088353081,0,0
2022-01-21,555.9,1.75,95.642,109813.0,4.560612054123881,11.606534198134796,0,0
2022-01-28,526.315,1.78,97.27,110213.0,4.577490616881349,11.610170136075476,0,0
2022-02-04,537.3299999999999,1.93,95.485,114655.0,4.558969167087377,11.649682898325088,0,0
2022-02-11,507.22,1.92,96.082,114847.0,4.5652019935417565,11.651356086748658,0,0
2022-02-18,525.15,1.92,96.043,114010.0,4.564796007849778,11.644041442827765,0,0
2022-02-25,576.78,1.97,96.615,113143.0,4.570734008666964,11.636407784366716,0,0
2022-03-04,626.2149999999999,1.74,98.648,110260.0,4.591557958568229,11.610596492143674,0,0
2022-03-11,661.12,2.0,99.124,108863.0,4.596371591631741,11.59784548994027,0,0
2022-03-18,572.405,2.14,98.233,108707.0,4.587342207788479,11.596411468459978,0,0
2022-03-25,588.0799999999999,2.48,98.789,108036.0,4.592986262523118,11.590219783896478,0,0
2022-04-01,547.645,2.39,98.632,108961.0,4.591395752566251,11.598745299021108,0,0
2022-04-08,586.995,2.72,99.796,109911.0,4.603128102353867,11.607426226374754,0,0
2022-04-15,585.47,2.83,100.5,112296.0,4.61015772749913,11.628893521214161,0,0
2022-04-22,581.7750000000001,2.9,101.22,108915.0,4.617296365785932,11.598323040482457,0,0
2022-04-29,609.26,2.89,102.959,106864.0,4.634330850730992,11.579312276965418,0,0
2022-05-06,636.4300000000001,3.12,103.66,107658.0,4.641116312761561,11.586714814940722,0,0
2022-05-13,700.335,2.93,104.563,101939.0,4.649789760564659,11.532129874153942,0,0
2022-05-20,721.45,2.78,103.15,100260.0,4.636184239517261,11.515522090817495,0,0
2022-05-27,708.5,2.74,101.668,102896.0,4.621712602607403,11.541474048374644,0,0
2022-06-03,714.945,2.96,102.14,102740.0,4.626344421219498,11.539956804021259,0,0
2022-06-10,818.43,3.15,104.148,102513.0,4.645812964450108,11.537744898786741,0,0
2022-06-17,828.035,3.25,104.7,101027.0,4.651099117876491,11.523143086830645,0,0
2022-06-24,795.5799999999998,3.13,104.185,101935.0,4.646168165022163,11.53209063423124,0,0
2022-07-01,837.0,2.88,105.138,100941.0,4.655273772954337,11.522291466720553,0,0
2022-07-08,856.63,3.09,107.007,98650.0,4.672894252882823,11.49933351145076,0,0
2022-07-15,891.4,2.93,108.063,99364.0,4.682714390384801,11.506545154005941,0,0
2022-07-22,842.215,2.77,106.73,98322.0,4.670302280925873,11.496003085774278,0,0
2022-07-29,838.165,2.67,105.903,101262.0,4.662523580818012,11.525466496464539,0,0
2022-08-05,734.23,2.83,106.621,108637.0,4.669280490453989,11.595767328272807,0,0
2022-08-12,651.875,2.84,105.631,113737.0,4.659951888797738,11.641644044567801,0,0
2022-08-19,776.815,2.98,108.169,112249.0,4.683694818892061,11.62847489687885,0,0
2022-08-26,731.46,3.04,108.803,111647.0,4.689538907571111,11.623097387225265,0,0
2022-09-02,763.6,3.2,109.534,111926.0,4.696235003343803,11.625593217623642,0,0
2022-09-09,729.78,3.33,109.003,113681.0,4.691375404786174,11.64115155935439,0,0
2022-09-16,728.925,3.45,109.764,114738.0,4.698332606462228,11.650406547291029,0,0
2022-09-23,753.09,3.69,113.192,110802.0,4.729085491893651,11.615500103673927,0,0
2022-09-30,777.2049999999998,3.83,112.117,107047.0,4.719542968892589,11.581023269337425,0,0
2022-10-07,762.825,3.89,112.795,113975.0,4.725572011840387,11.643734405081641,0,0
2022-10-14,760.5150000000001,4.0,113.311,116025.0,4.730136250699927,11.661560964109377,0,0
2022-10-21,729.26,4.21,112.012,113967.0,4.718606008412851,11.643664211786827,0,0
2022-10-28,656.975,4.02,110.752,114179.0,4.707293467452934,11.645522671378654,0,0
2022-11-04,638.4100000000001,4.17,110.877,113681.0,4.708421478798509,11.64115155935439,0,0
2022-11-11,556.77,3.82,106.292,117522.0,4.666190023814036,11.674380829082798,0,0
2022-11-18,589.205,3.82,106.93,122884.0,4.672174414768565,11.718996099935024,0,0
2022-11-25,528.335,3.68,105.959,122600.0,4.663052226835742,11.716682302484248,0,0
2022-12-02,506.62,3.51,104.545,124988.0,4.649617600723387,11.735973011676144,0,0
2022-12-09,521.5450000000001,3.57,104.81,128764.0,4.652149187182086,11.765736550478527,0,0
2022-12-16,523.79,3.48,104.701,129510.0,4.651108668929256,11.771513377217634,0,0
2022-12-23,510.69,3.75,104.314,128428.0,4.647405581186849,11.763123715000336,0,0
2022-12-30,507.025,3.88,103.522,128754.0,4.6397841505041395,11.765658886004548,0,0
2023-01-06,522.015,3.55,103.879,126409.0,4.643226760256106,11.74727796069176,0,0
2023-01-13,543.79,3.49,102.204,127271.0,4.626970815946944,11.754073950266452,0,0
2023-01-20,556.015,3.48,102.012,128742.0,4.625090453423222,11.765565680673136,0,0
2023-01-27,550.105,3.52,101.927,127139.0,4.624256870784081,11.753036255114178,0,0
2023-02-03,511.35,3.53,102.915,129626.0,4.6339034048109635,11.772408660063306,0,0
2023-02-10,543.4749999999999,3.74,103.63,125637.0,4.640826863196126,11.741152075621564,0,0
2023-02-17,561.94,3.82,103.862,122597.0,4.643063094922465,11.716657832364303,0,0
2023-02-24,567.435,3.95,105.214,121169.0,4.655996371297181,11.704941544323642,0,0
2023-03-03,550.7950000000001,3.97,104.521,120358.0,4.649388008153524,11.698225913789702,0,0
2023-03-10,512.285,3.7,104.576,120012.0,4.649914079797483,11.695347016764517,0,0
2023-03-17,530.11,3.39,103.708,126885.0,4.641579257872255,11.751036443406225,0,0
2023-03-24,529.43,3.38,103.116,124693.0,4.635854568119086,11.733609995369179,0,0
2023-03-31,518.99,3.48,102.506,122422.0,4.629921333450629,11.715229371471414,0,0
2023-04-07,546.64,3.39,102.092,121102.0,4.625874367546383,11.704388444681438,0,0
2023-04-14,523.24,3.52,101.552,121530.0,4.620570982564114,11.707916424864846,0,0
2023-04-21,550.115,3.57,101.822,116129.0,4.623226190787662,11.662456921163376,0,0
2023-04-28,537.27,3.44,101.659,114883.0,4.6216240752597715,11.651669498147209,0,0
2023-05-05,552.445,3.44,101.214,114131.0,4.617237087206229,11.645102190447401,0,0
2023-05-12,551.57,3.46,102.681,105127.0,4.631627094950452,11.562924422064551,0,0
2023-05-19,605.395,3.7,103.198,101590.0,4.636649473014709,11.52870038408559,0,0
2023-05-26,671.64,3.8,104.206,98457.0,4.646369709235408,11.497375183621914,0,0
2023-06-02,563.505,3.69,104.015,100484.0,4.644535119510346,11.51775378982687,0,0
2023-06-09,513.625,3.75,103.557,99783.0,4.640122185749947,11.51075310710857,0,0
2023-06-16,473.055,3.77,102.243,102800.0,4.62735233292174,11.540540632003202,0,0
2023-06-23,509.625,3.74,102.903,107560.0,4.63378679693397,11.585804110382801,0,0
2023-06-30,482.81,3.81,102.912,108586.0,4.633874254116447,11.59529776472809,0,0
2023-07-07,497.375,4.06,102.272,110415.0,4.627635930703755,11.612001273160915,0,0
2023-07-14,435.615,3.83,99.914,113060.0,4.6043098159759355,11.635673930229283,0,0
2023-07-21,435.765,3.84,101.071,113550.0,4.615823240170404,11.639998547533704,0,0
2023-07-28,401.775,3.96,101.622,113773.0,4.6212600471370395,11.641960514176175,0,0
2023-08-04,392.175,4.05,102.017,115590.0,4.625139466063592,11.657804726288314,0,0
2023-08-11,390.91,4.16,102.842,116318.0,4.63319382989431,11.664083098671798,0,0
2023-08-18,420.07,4.26,103.375,117074.0,4.638363153343855,11.670561492482058,0,0
2023-08-25,380.22,4.25,104.077,117298.0,4.645131009807279,11.672472984197828,0,0
2023-09-01,374.145,4.18,104.236,120623.0,4.646657559094909,11.70042525819295,0,0
2023-09-08,375.555,4.26,105.09,120643.0,4.654817125877505,11.7005910503066,0,0
2023-09-15,386.95,4.33,105.322,121514.0,4.657022324193343,11.707784761462145,0,0
2023-09-22,378.635,4.44,105.583,125502.0,4.659497373464225,11.740076973681974,0,0
2023-09-29,392.4299999999999,4.59,106.174,122202.0,4.665079257741984,11.713430692197813,0,0
2023-10-06,400.88,4.78,106.044,122882.0,4.663854102323867,11.718979824290713,0,0
2023-10-13,401.205,4.63,106.648,124497.0,4.669533691811376,11.732036898211035,0,0
2023-10-20,418.11,4.93,106.163,126124.0,4.664975648856016,11.745020828982259,0,0
2023-10-27,408.295,4.84,106.559,126559.0,4.668698822363661,11.74846388157962,0,0
2023-11-03,378.665,4.57,105.021,128418.0,4.65416033016019,11.763045847328618,0,0
2023-11-10,369.965,4.61,105.861,128612.0,4.662126912823917,11.764555399029508,0,0
2023-11-17,344.01,4.44,103.917,134467.0,4.643592503585368,11.809074094760168,0,0
2023-11-24,332.565,4.47,103.403,136492.0,4.638633975193096,11.824021283831025,0,0
2023-12-01,332.1950000000001,4.22,103.268,140148.0,4.637327550787147,11.850454286066565,0,0
2023-12-08,327.78,4.23,104.01,141373.0,4.644487048365042,11.859157066545588,0,0
2023-12-15,286.16,3.91,102.55,142527.0,4.63035048451839,11.867286734427182,0,0
2023-12-22,276.87,3.9,101.698,145452.0,4.622007637177759,11.887601414258512,0,0
2023-12-29,279.255,3.88,101.333,141060.0,4.618412123259017,11.85694061076217,0,0
2024-01-05,304.215,4.05,102.412,139611.77,4.629003893239489,11.846620778077241,0,0
2024-01-12,302.175,3.96,102.404,139799.18,4.628925774342488,11.84796224324247,0,0
2024-01-19,316.275,4.15,103.288,138090.91,4.637521202872417,11.835667515362818,0,0
2024-01-26,311.605,4.15,103.433,137160.55,4.63892406009331,11.828907416484244,0,0
2024-02-02,330.145,4.03,103.922,135443.66,4.643640617750669,11.816311039477933,0,0
2024-02-09,307.11,4.17,104.111,134926.82,4.645457637665774,11.812487836371226,0,0
2024-02-16,291.095,4.3,104.275,134208.13,4.647031640083009,11.807147082906807,0,0
2024-02-23,286.11,4.26,103.936,131749.86,4.643775325099158,11.788660403784448,0,0
2024-03-01,291.74,4.19,103.861,130919.25,4.643053466715671,11.782335999909431,0,0
2024-03-08,316.38,4.09,102.712,130532.84,4.631928955288783,11.77938012159654,0,0
2024-03-15,308.3,4.31,103.432,127896.71,4.638914391952252,11.75897826401482,0,0
2024-03-22,312.335,4.22,104.43,123844.32,4.648516990491458,11.726780571936061,0,0
2024-03-29,300.79,4.2,104.487,123126.05,4.64906266175243,11.72096390635681,0,0
2024-04-05,290.735,4.39,104.298,126871.2,4.647252186367458,11.75092767759074,0,0
2024-04-12,302.405,4.5,106.038,128445.93,4.663797520435715,11.763263316555303,0,0
2024-04-19,311.395,4.62,106.154,126283.55,4.664890869964026,11.74628505440856,0,0
2024-04-26,300.055,4.67,105.938,124080.07,4.662854017327644,11.728682362002422,0,0
2024-05-03,287.68,4.5,105.03,126854.89,4.654246023634684,11.750799113752292,0,0
2024-05-10,269.02,4.5,105.301,134402.04,4.656822915771,11.80859088552742,0,0
2024-05-17,262.71,4.42,104.445,139125.27,4.648660617062619,11.843130029276772,0,0
2024-05-24,262.735,4.46,104.724,142241.68,4.651328317969175,11.865282861701603,0,0
2024-05-31,289.665,4.51,104.671,143648.24,4.65082209765702,11.875122812330988,0,0
2024-06-07,257.735,4.43,104.885,146151.68,4.652864511850753,11.892400265512668,0,0
2024-06-14,265.045,4.2,105.55,146300.57,4.65918477429433,11.893418483104522,0,0
2024-06-21,269.705,4.25,105.796,147621.74,4.661512711526124,11.902408470275306,0,0
2024-06-28,272.83,4.36,105.866,142910.1257243,4.662174143455824,11.869971220220048,0,0
2024-07-05,258.395,4.28,104.875,148447.9190858,4.652769164787371,11.90798946248369,0,0
2024-07-12,251.735,4.18,104.093,153795.736575,4.645284730324466,11.943380615090785,0,0
2024-07-19,257.82,4.25,104.396,153909.9068371,4.648191360538286,11.94412268966617,0,0
2024-07-26,257.115,4.2,104.316,148010.895059,4.647424753884928,11.905041165300295,0,0
2024-08-02,274.27,3.8,103.208,150385.5259657,4.636746369422835,11.92095744893662,0,0
2024-08-09,277.28,3.94,103.135,150233.1126166,4.636038809650557,11.91994345085002,0,0
2024-08-16,267.72,3.89,102.463,152914.8214126,4.629501757801329,11.937636322553432,0,0
2024-08-23,265.385,3.81,100.718,150412.7631416,4.61232453250955,11.92113854821119,0,0
2024-08-30,265.49,3.91,101.698,149372.9182984,4.622007637177759,11.914201265493148,0,0
2024-09-06,280.185,3.72,101.177,146760.8331687,4.616871458295733,11.896559555536097,0,0
2024-09-13,267.9,3.66,101.114,153549.7076263,4.616248593195093,11.941779621772724,0,0
2024-09-20,268.32,3.73,100.723,156391.9051053,4.612374174836594,11.960120348115128,0,0
2024-09-27,268.0,3.75,100.381,157390.4129837,4.608972946321019,11.966484704493535,0,0
2024-10-04,271.525,3.98,102.52,156315.1675334,4.630057901495871,11.959629552861967,0,0
2024-10-11,273.98,4.08,102.89,157385.9520031,4.633660456387719,11.966456360684429,0,0
2024-10-18,274.01,4.08,103.493,159364.7786783,4.639503977567978,11.978951059054953,0,0
2024-10-25,270.69,4.25,104.257,159398.089511,4.646859004707673,11.979160059764544,0,0
2024-11-01,265.355,4.37,104.282,159618.5665341,4.647098768014487,11.980542288899136,0,0
2024-11-08,251.44,4.3,104.997,157307.8921419,4.653931778320781,11.965960260336402,0,0
2024-11-15,255.0,4.43,106.687,156684.1720895,4.669899313959026,11.961987415517536,0,0
2024-11-22,255.44,4.41,107.554,156638.7249162,4.677993047025853,11.96169731751287,0,0
2024-11-29,252.665,4.18,105.737,157738.1709705,4.660954878927618,11.968691791667945,0,0
2024-12-06,244.905,4.15,106.055,159390.0132371,4.6639578274711795,11.979109391161593,0,0
2024-12-13,245.795,4.4,107.003,163481.6102729,4.672856871452043,12.004455787598506,0,0
2024-12-20,255.6,4.52,107.621,156194.0071472,4.678615795971272,11.958854149116497,0,0
2024-12-27,257.66,4.62,107.998,155057.2516213,4.682112708434231,11.951549693001525,0,0
2025-01-03,256.865,4.6,108.952,157933.3661442,4.690907418266656,11.969928489790062,0,0
2025-01-10,267.01,4.77,109.65,160446.7980653,4.697293474863897,11.985717690373159,0,0
2025-01-17,269.17,4.61,109.347,163302.6971374,4.694526311904185,12.00336079527899,0,0
2025-01-24,257.515,4.63,107.443,167559.9604681,4.6769604743865845,12.02909653913411,0,0
2025-01-31,251.61,4.58,108.37,165974.5881414,4.685551297934904,12.019589972134666,0,0
2025-02-07,251.23,4.49,108.04,167491.5204615,4.682501528924415,12.028688004855367,0,0
2025-02-14,243.635,4.47,106.71,173152.3330411,4.6701148746284735,12.061927023843749,0,0
2025-02-21,249.725,4.42,106.612,169994.8916606,4.66919607575265,12.043523666525623,0,0
2025-02-28,253.18,4.24,107.614,165416.6387095,4.6785507507880775,12.016222653304833,0,0
